library_id,rm_id,input_ng,enrich_kit,preparation_kit,fragment_method,fragment_selection,fragment_range,pcr_cycle,preparation_date,spike_in,qc_concentration,qc_size,preparation_method,experiment,batch,preparation_site,stranded
library_GSM1158718,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158719,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158720,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158721,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158722,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158723,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158724,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158725,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158726,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158727,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158728,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158729,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158730,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158731,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158732,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158733,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158734,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158735,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158736,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158737,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158738,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158739,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158740,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158741,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158742,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158743,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158744,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158745,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158746,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158747,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158748,Sample B,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158749,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158750,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158751,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158752,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158753,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158754,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158755,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158756,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158757,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158758,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158759,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158760,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
library_GSM1158761,Sample C,50000,Poly(A) Purist Kit,SOLiD Total RNA-Seq Kit,use RNase III from the SOLiD Total RNA-Seq Kit,YES,100-200 nt,18,NA,ERCC Mix 1 and Mix 2,,,PolyA,GSE47774,,NA,
